HGNC ID	Status	Approved symbol	Approved name
HGNC:24501	Approved	PLEKHG4	pleckstrin homology and RhoGEF domain containing G4
HGNC:29399	Approved	PLEKHG4B	pleckstrin homology and RhoGEF domain containing G4B
HGNC:29105	Approved	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5
HGNC:25562	Approved	PLEKHG6	pleckstrin homology and RhoGEF domain containing G6
HGNC:33829	Approved	PLEKHG7	pleckstrin homology and RhoGEF domain containing G7
HGNC:17733	Approved	PLEKHH1	pleckstrin homology, MyTH4 and FERM domain containing H1
HGNC:30506	Approved	PLEKHH2	pleckstrin homology, MyTH4 and FERM domain containing H2
HGNC:26105	Approved	PLEKHH3	pleckstrin homology, MyTH4 and FERM domain containing H3
HGNC:18211	Approved	PLEKHJ1	pleckstrin homology domain containing J1
HGNC:29017	Approved	PLEKHM1	pleckstrin homology and RUN domain containing M1
HGNC:35411	Approved	PLEKHM1P1	pleckstrin homology and RUN domain containing M1 pseudogene 1
HGNC:29131	Approved	PLEKHM2	pleckstrin homology and RUN domain containing M2
HGNC:34006	Approved	PLEKHM3	pleckstrin homology domain containing M3
HGNC:25284	Approved	PLEKHN1	pleckstrin homology domain containing N1
HGNC:24310	Approved	PLEKHO1	pleckstrin homology domain containing O1
HGNC:30026	Approved	PLEKHO2	pleckstrin homology domain containing O2
HGNC:26285	Approved	PLEKHS1	pleckstrin homology domain containing S1
HGNC:30053	Approved	PLET1	placenta expressed transcript 1
HGNC:9071	Approved	PLG	plasminogen
HGNC:9074	Approved	PLGLA	plasminogen-like A (pseudogene)
HGNC:9072	Approved	PLGLB1	plasminogen-like B1
HGNC:9073	Approved	PLGLB2	plasminogen-like B2
HGNC:23633	Approved	PLGRKT	plasminogen receptor with a C-terminal lysine
HGNC:9076	Approved	PLIN1	perilipin 1
HGNC:248	Approved	PLIN2	perilipin 2
HGNC:16893	Approved	PLIN3	perilipin 3
HGNC:29393	Approved	PLIN4	perilipin 4
HGNC:33196	Approved	PLIN5	perilipin 5
HGNC:9077	Approved	PLK1	polo like kinase 1
HGNC:19699	Approved	PLK2	polo like kinase 2
HGNC:2154	Approved	PLK3	polo like kinase 3
HGNC:11397	Approved	PLK4	polo like kinase 4
HGNC:27001	Approved	PLK5	polo like kinase 5
HGNC:18553	Approved	PLLP	plasmolipin
HGNC:9080	Approved	PLN	phospholamban
HGNC:9081	Approved	PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1
HGNC:9082	Approved	PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2
HGNC:9083	Approved	PLOD3	procollagen-lysine,2-oxoglutarate 5-dioxygenase 3
HGNC:9086	Approved	PLP1	proteolipid protein 1
HGNC:9087	Approved	PLP2	proteolipid protein 2
HGNC:9457	Approved	PLPBP	pyridoxal phosphate binding protein
HGNC:9228	Approved	PLPP1	phospholipid phosphatase 1
HGNC:9230	Approved	PLPP2	phospholipid phosphatase 2
HGNC:9229	Approved	PLPP3	phospholipid phosphatase 3
HGNC:23531	Approved	PLPP4	phospholipid phosphatase 4
HGNC:25026	Approved	PLPP5	phospholipid phosphatase 5
HGNC:23682	Approved	PLPP6	phospholipid phosphatase 6
HGNC:28174	Approved	PLPP7	phospholipid phosphatase 7 (inactive)
HGNC:25993	Approved	PLPPR1	phospholipid phosphatase related 1
HGNC:29566	Approved	PLPPR2	phospholipid phosphatase related 2
HGNC:23497	Approved	PLPPR3	phospholipid phosphatase related 3
HGNC:23496	Approved	PLPPR4	phospholipid phosphatase related 4
HGNC:31703	Approved	PLPPR5	phospholipid phosphatase related 5
HGNC:9089	Approved	PLRG1	pleiotropic regulator 1
HGNC:9090	Approved	PLS1	plastin 1
HGNC:40451	Approved	PLS1-AS1	PLS1 antisense RNA 1
HGNC:9091	Approved	PLS3	plastin 3
HGNC:50343	Approved	PLS3-AS1	PLS3 antisense RNA 1
HGNC:9092	Approved	PLSCR1	phospholipid scramblase 1
HGNC:16494	Approved	PLSCR2	phospholipid scramblase 2
HGNC:16495	Approved	PLSCR3	phospholipid scramblase 3
HGNC:16497	Approved	PLSCR4	phospholipid scramblase 4
HGNC:19952	Approved	PLSCR5	phospholipid scramblase family member 5
HGNC:40907	Approved	PLSCR5-AS1	PLSCR5 antisense RNA 1
HGNC:9093	Approved	PLTP	phospholipid transfer protein
HGNC:43698	Approved	PLUT	PDX1 associated lncRNA, upregulator of transcription
HGNC:13635	Approved	PLVAP	plasmalemma vesicle associated protein
HGNC:20945	Approved	PLXDC1	plexin domain containing 1
HGNC:21013	Approved	PLXDC2	plexin domain containing 2
HGNC:9099	Approved	PLXNA1	plexin A1
HGNC:9100	Approved	PLXNA2	plexin A2
HGNC:9101	Approved	PLXNA3	plexin A3
HGNC:9102	Approved	PLXNA4	plexin A4
HGNC:9103	Approved	PLXNB1	plexin B1
HGNC:9104	Approved	PLXNB2	plexin B2
HGNC:9105	Approved	PLXNB3	plexin B3
HGNC:9106	Approved	PLXNC1	plexin C1
HGNC:9107	Approved	PLXND1	plexin D1
HGNC:26518	Approved	PM20D1	peptidase M20 domain containing 1
HGNC:21408	Approved	PM20D2	peptidase M20 domain containing 2
HGNC:9108	Approved	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1
HGNC:9109	Approved	PMCH	pro-melanin concentrating hormone
HGNC:9110	Approved	PMCHL1	pro-melanin concentrating hormone like 1 (pseudogene)
HGNC:9111	Approved	PMCHL2	pro-melanin concentrating hormone like 2 (pseudogene)
HGNC:10880	Approved	PMEL	premelanosome protein
HGNC:14107	Approved	PMEPA1	prostate transmembrane protein, androgen induced 1
HGNC:9112	Approved	PMF1	polyamine modulated factor 1
HGNC:42953	Approved	PMF1-BGLAP	PMF1-BGLAP readthrough
HGNC:17728	Approved	PMFBP1	polyamine modulated factor 1 binding protein 1
HGNC:53649	Approved	PMIS2	PMIS2, transmembrane protein
HGNC:9113	Approved	PML	promyelocytic leukemia
HGNC:9114	Approved	PMM1	phosphomannomutase 1
HGNC:9115	Approved	PMM2	phosphomannomutase 2
HGNC:9116	Approved	PMM2P1	phosphomannomutase 2 pseudogene 1
HGNC:21753	Approved	PMM2P2	phosphomannomutase 2 pseudogene 2
HGNC:9117	Approved	PMP2	peripheral myelin protein 2
HGNC:9118	Approved	PMP22	peripheral myelin protein 22
HGNC:18667	Approved	PMPCA	peptidase, mitochondrial processing alpha subunit
HGNC:51348	Approved	PMPCAP1	peptidase, mitochondrial processing alpha subunit pseudogene 1
HGNC:9119	Approved	PMPCB	peptidase, mitochondrial processing beta subunit
HGNC:9120	Entry Withdrawn	PMPS	entry withdrawn
HGNC:9121	Approved	PMS1	PMS1 homolog 1, mismatch repair system component
HGNC:9122	Approved	PMS2	PMS1 homolog 2, mismatch repair system component
HGNC:30061	Approved	PMS2CL	PMS2 C-terminal like pseudogene
HGNC:9123	Approved	PMS2P1	PMS1 homolog 2, mismatch repair system component pseudogene 1
HGNC:9127	Approved	PMS2P2	PMS1 homolog 2, mismatch repair system component pseudogene 2
HGNC:9128	Approved	PMS2P3	PMS1 homolog 2, mismatch repair system component pseudogene 3
HGNC:9129	Approved	PMS2P4	PMS1 homolog 2, mismatch repair system component pseudogene 4
HGNC:9130	Approved	PMS2P5	PMS1 homolog 2, mismatch repair system component pseudogene 5
HGNC:33514	Approved	PMS2P6	PMS1 homolog 2, mismatch repair system component pseudogene 6
HGNC:33515	Approved	PMS2P7	PMS1 homolog 2, mismatch repair system component pseudogene 7
HGNC:33516	Approved	PMS2P8	PMS1 homolog 2, mismatch repair system component pseudogene 8
HGNC:9135	Approved	PMS2P9	PMS1 homolog 2, mismatch repair system component pseudogene 9
HGNC:9124	Approved	PMS2P10	PMS1 homolog 2, mismatch repair system component pseudogene 10
HGNC:9125	Approved	PMS2P11	PMS1 homolog 2, mismatch repair system component pseudogene 11
HGNC:13641	Approved	PMS2P12	PMS1 homolog 2, mismatch repair system component pseudogene 12
HGNC:9141	Approved	PMVK	phosphomevalonate kinase
HGNC:13415	Approved	PNCK	pregnancy up-regulated nonubiquitous CaM kinase
HGNC:9145	Entry Withdrawn	PNI1	entry withdrawn
HGNC:9146	Entry Withdrawn	PNI2	entry withdrawn
HGNC:9147	Entry Withdrawn	PNIA1	entry withdrawn
HGNC:9148	Entry Withdrawn	PNIA2	entry withdrawn
HGNC:9149	Entry Withdrawn	PNIA3	entry withdrawn
HGNC:9150	Entry Withdrawn	PNIA4	entry withdrawn
HGNC:9151	Entry Withdrawn	PNIA5	entry withdrawn
HGNC:9152	Entry Withdrawn	PNIA6	entry withdrawn
HGNC:21222	Approved	PNISR	PNN interacting serine and arginine rich protein
HGNC:9153	Approved	PNKD	paroxysmal nonkinesigenic dyskinesia
HGNC:49628	Approved	PNKDP1	PNKD pseudogene 1
HGNC:9154	Approved	PNKP	polynucleotide kinase 3'-phosphatase
HGNC:21185	Approved	PNLDC1	PARN like, ribonuclease domain containing 1
HGNC:9155	Approved	PNLIP	pancreatic lipase
HGNC:45264	Approved	PNLIPP1	pancreatic lipase pseudogene 1
HGNC:9156	Approved	PNLIPRP1	pancreatic lipase related protein 1
HGNC:9157	Approved	PNLIPRP2	pancreatic lipase related protein 2 (gene/pseudogene)
HGNC:23492	Approved	PNLIPRP3	pancreatic lipase related protein 3
HGNC:9158	Approved	PNMA1	PNMA family member 1
HGNC:9159	Approved	PNMA2	PNMA family member 2
HGNC:18742	Approved	PNMA3	PNMA family member 3
HGNC:18743	Approved	PNMA5	PNMA family member 5
HGNC:28248	Approved	PNMA6A	PNMA family member 6A
HGNC:26681	Approved	PNMA6B	PNMA family member 6B (pseudogene)
HGNC:50767	Approved	PNMA6E	PNMA family member 6E
HGNC:53119	Approved	PNMA6F	PNMA family member 6F
HGNC:25578	Approved	PNMA8A	PNMA family member 8A
HGNC:29206	Approved	PNMA8B	PNMA family member 8B
HGNC:53427	Approved	PNMA8C	PNMA family member 8C
HGNC:9160	Approved	PNMT	phenylethanolamine N-methyltransferase
HGNC:9161	Entry Withdrawn	PNMTP1	entry withdrawn
HGNC:9162	Approved	PNN	pinin, desmosome associated protein
HGNC:32790	Approved	PNO1	partner of NOB1 homolog
HGNC:9163	Approved	PNOC	prepronociceptin
HGNC:7892	Approved	PNP	purine nucleoside phosphorylase
HGNC:21246	Approved	PNPLA1	patatin like phospholipase domain containing 1
HGNC:30802	Approved	PNPLA2	patatin like phospholipase domain containing 2
HGNC:18590	Approved	PNPLA3	patatin like phospholipase domain containing 3
HGNC:24887	Approved	PNPLA4	patatin like phospholipase domain containing 4
HGNC:38085	Approved	PNPLA4P1	patatin like phospholipase domain containing 4 pseudogene 1
HGNC:24888	Approved	PNPLA5	patatin like phospholipase domain containing 5
HGNC:16268	Approved	PNPLA6	patatin like phospholipase domain containing 6
HGNC:24768	Approved	PNPLA7	patatin like phospholipase domain containing 7
HGNC:28900	Approved	PNPLA8	patatin like phospholipase domain containing 8
HGNC:32928	Approved	PNPLA10P	patatin like phospholipase domain containing 10 pseudogene
HGNC:30260	Approved	PNPO	pyridoxamine 5'-phosphate oxidase
HGNC:23166	Approved	PNPT1	polyribonucleotide nucleotidyltransferase 1
HGNC:44468	Approved	PNPT1P1	polyribonucleotide nucleotidyltransferase 1 pseudogene 1
HGNC:44469	Approved	PNPT1P2	polyribonucleotide nucleotidyltransferase 1 pseudogene 2
HGNC:17278	Approved	PNRC1	proline rich nuclear receptor coactivator 1
HGNC:23158	Approved	PNRC2	proline rich nuclear receptor coactivator 2
HGNC:51933	Approved	PNRC2P1	proline rich nuclear receptor coactivator 2 pseudogene 1
HGNC:9166	Entry Withdrawn	PNY1	entry withdrawn
HGNC:9167	Entry Withdrawn	PNY2	entry withdrawn
HGNC:9168	Entry Withdrawn	PNY3	entry withdrawn
HGNC:9169	Entry Withdrawn	PNY4	entry withdrawn
HGNC:9170	Entry Withdrawn	PNY5	entry withdrawn
HGNC:24488	Approved	POC1A	POC1 centriolar protein A
HGNC:30836	Approved	POC1B	POC1 centriolar protein B
HGNC:52949	Approved	POC1B-AS1	POC1B antisense RNA 1
HGNC:42957	Approved	POC1B-GALNT4	POC1B-GALNT4 readthrough
HGNC:26658	Approved	POC5	POC5 centriolar protein
HGNC:23174	Approved	PODN	podocan
HGNC:26275	Approved	PODNL1	podocan like 1
HGNC:9171	Approved	PODXL	podocalyxin like
HGNC:17936	Approved	PODXL2	podocalyxin like 2
HGNC:13711	Approved	POF1B	POF1B, actin binding protein
HGNC:14988	Approved	POFUT1	protein O-fucosyltransferase 1
HGNC:14683	Approved	POFUT2	protein O-fucosyltransferase 2
HGNC:18800	Approved	POGK	pogo transposable element derived with KRAB domain
HGNC:22954	Approved	POGLUT1	protein O-glucosyltransferase 1
HGNC:18801	Approved	POGZ	pogo transposable element derived with ZNF domain
HGNC:9173	Approved	POLA1	DNA polymerase alpha 1, catalytic subunit
HGNC:30073	Approved	POLA2	DNA polymerase alpha 2, accessory subunit
HGNC:9174	Approved	POLB	DNA polymerase beta
HGNC:9175	Approved	POLD1	DNA polymerase delta 1, catalytic subunit
HGNC:9176	Approved	POLD2	DNA polymerase delta 2, accessory subunit
HGNC:41522	Approved	POLD2P1	DNA polymerase delta 2, accessory subunit pseudogene 1
HGNC:20932	Approved	POLD3	DNA polymerase delta 3, accessory subunit
HGNC:14106	Approved	POLD4	DNA polymerase delta 4, accessory subunit
HGNC:23781	Approved	POLDIP2	DNA polymerase delta interacting protein 2
HGNC:23782	Approved	POLDIP3	DNA polymerase delta interacting protein 3
HGNC:9177	Approved	POLE	DNA polymerase epsilon, catalytic subunit
HGNC:9178	Approved	POLE2	DNA polymerase epsilon 2, accessory subunit
HGNC:13546	Approved	POLE3	DNA polymerase epsilon 3, accessory subunit
HGNC:18755	Approved	POLE4	DNA polymerase epsilon 4, accessory subunit
HGNC:9179	Approved	POLG	DNA polymerase gamma, catalytic subunit
HGNC:9180	Approved	POLG2	DNA polymerase gamma 2, accessory subunit
HGNC:9181	Approved	POLH	DNA polymerase eta
HGNC:40459	Approved	POLH-AS1	POLH antisense RNA 1
HGNC:43967	Approved	POLHP1	DNA polymerase eta pseudogene 1
HGNC:9182	Approved	POLI	DNA polymerase iota
HGNC:9183	Approved	POLK	DNA polymerase kappa
HGNC:9184	Approved	POLL	DNA polymerase lambda
HGNC:9185	Approved	POLM	DNA polymerase mu
HGNC:18870	Approved	POLN	DNA polymerase nu
HGNC:9186	Approved	POLQ	DNA polymerase theta
HGNC:17264	Approved	POLR1A	RNA polymerase I subunit A
HGNC:20454	Approved	POLR1B	RNA polymerase I subunit B
HGNC:20194	Approved	POLR1C	RNA polymerase I subunit C
HGNC:20422	Approved	POLR1D	RNA polymerase I subunit D
HGNC:17631	Approved	POLR1E	RNA polymerase I subunit E
HGNC:9187	Approved	POLR2A	RNA polymerase II subunit A
HGNC:9188	Approved	POLR2B	RNA polymerase II subunit B
HGNC:9189	Approved	POLR2C	RNA polymerase II subunit C
HGNC:9190	Approved	POLR2CP1	RNA polymerase II subunit C pseudogene 1
HGNC:9191	Approved	POLR2D	RNA polymerase II subunit D
HGNC:9192	Approved	POLR2E	RNA polymerase II subunit E
HGNC:9193	Approved	POLR2F	RNA polymerase II subunit F
HGNC:9194	Approved	POLR2G	RNA polymerase II subunit G
HGNC:9195	Approved	POLR2H	RNA polymerase II subunit H
HGNC:9196	Approved	POLR2I	RNA polymerase II subunit I
HGNC:9197	Approved	POLR2J	RNA polymerase II subunit J
HGNC:23208	Approved	POLR2J2	RNA polymerase II subunit J2
HGNC:33853	Approved	POLR2J3	RNA polymerase II subunit J3
HGNC:28195	Approved	POLR2J4	RNA polymerase II subunit J4, pseudogene
HGNC:9198	Approved	POLR2K	RNA polymerase II subunit K
HGNC:42650	Approved	POLR2KP1	RNA polymerase II subunit K pseudogene 1
HGNC:42652	Approved	POLR2KP2	RNA polymerase II subunit K pseudogene 2
HGNC:9199	Approved	POLR2L	RNA polymerase II subunit L
HGNC:31340	Approved	POLR2LP1	RNA polymerase II subunit L pseudogene 1
HGNC:14862	Approved	POLR2M	RNA polymerase II subunit M
HGNC:30074	Approved	POLR3A	RNA polymerase III subunit A
HGNC:30348	Approved	POLR3B	RNA polymerase III subunit B
HGNC:30076	Approved	POLR3C	RNA polymerase III subunit C
HGNC:1080	Approved	POLR3D	RNA polymerase III subunit D
HGNC:45107	Approved	POLR3DP1	RNA polymerase III subunit D pseudogene 1
HGNC:30347	Approved	POLR3E	RNA polymerase III subunit E
HGNC:15763	Approved	POLR3F	RNA polymerase III subunit F
HGNC:30075	Approved	POLR3G	RNA polymerase III subunit G
HGNC:28466	Approved	POLR3GL	RNA polymerase III subunit G like
HGNC:23345	Approved	POLR3GP1	RNA polymerase III subunit G pseudogene 1
HGNC:50691	Approved	POLR3GP2	RNA polymerase III subunit G pseudogene 2
HGNC:30349	Approved	POLR3H	RNA polymerase III subunit H
HGNC:14121	Approved	POLR3K	RNA polymerase III subunit K
HGNC:39577	Approved	POLR3KP1	RNA polymerase III subunit K pseudogene 1
HGNC:39578	Approved	POLR3KP2	RNA polymerase III subunit K pseudogene 2
HGNC:9200	Approved	POLRMT	RNA polymerase mitochondrial
HGNC:28865	Approved	POLRMTP1	RNA polymerase mitochondrial pseudogene 1
HGNC:19702	Approved	POM121	POM121 transmembrane nucleoporin
HGNC:34004	Approved	POM121B	POM121 transmembrane nucleoporin B (pseudogene)
HGNC:34005	Approved	POM121C	POM121 transmembrane nucleoporin C
HGNC:16439	Approved	POM121L1P	POM121 transmembrane nucleoporin like 1, pseudogene
HGNC:13973	Approved	POM121L2	POM121 transmembrane nucleoporin like 2
HGNC:16440	Approved	POM121L3P	POM121 transmembrane nucleoporin like 3, pseudogene
HGNC:19326	Approved	POM121L4P	POM121 transmembrane nucleoporin like 4, pseudogene
HGNC:31343	Approved	POM121L6P	POM121 transmembrane nucleoporin like 6, pseudogene
HGNC:35444	Approved	POM121L7P	POM121 transmembrane nucleoporin like 7 pseudogene
HGNC:35446	Approved	POM121L8P	POM121 transmembrane nucleoporin like 8, pseudogene
HGNC:30080	Approved	POM121L9P	POM121 transmembrane nucleoporin like 9, pseudogene
HGNC:35448	Approved	POM121L10P	POM121 transmembrane nucleoporin like 10, pseudogene
HGNC:35447	Approved	POM121L11P	POM121 transmembrane nucleoporin like 11, pseudogene
HGNC:25369	Approved	POM121L12	POM121 transmembrane nucleoporin like 12
HGNC:42635	Approved	POM121L13P	POM121 transmembrane nucleoporin like 13, pseudogene
HGNC:44414	Approved	POM121L14P	POM121 transmembrane nucleoporin like 14, pseudogene
HGNC:9201	Approved	POMC	proopiomelanocortin
HGNC:19139	Approved	POMGNT1	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)
HGNC:25902	Approved	POMGNT2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)
HGNC:26267	Approved	POMK	protein-O-mannose kinase
HGNC:20330	Approved	POMP	proteasome maturation protein
HGNC:9202	Approved	POMT1	protein O-mannosyltransferase 1
HGNC:19743	Approved	POMT2	protein O-mannosyltransferase 2
HGNC:9203	Approved	POMZP3	POM121 and ZP3 fusion
HGNC:9204	Approved	PON1	paraoxonase 1
HGNC:9205	Approved	PON2	paraoxonase 2
HGNC:9206	Approved	PON3	paraoxonase 3
HGNC:30129	Approved	POP1	POP1 homolog, ribonuclease P/MRP subunit
HGNC:30081	Approved	POP4	POP4 homolog, ribonuclease P/MRP subunit
HGNC:17689	Approved	POP5	POP5 homolog, ribonuclease P/MRP subunit
HGNC:19949	Approved	POP7	POP7 homolog, ribonuclease P/MRP subunit
HGNC:17648	Approved	POPDC2	popeye domain containing 2
HGNC:17649	Approved	POPDC3	popeye domain containing 3
HGNC:9208	Approved	POR	cytochrome p450 oxidoreductase
HGNC:17652	Approved	PORCN	porcupine O-acyltransferase
HGNC:16953	Approved	POSTN	periostin
HGNC:17284	Approved	POT1	protection of telomeres 1
HGNC:49459	Approved	POT1-AS1	POT1 antisense RNA 1
HGNC:33893	Approved	POTEA	POTE ankyrin domain family member A
HGNC:33734	Approved	POTEB	POTE ankyrin domain family member B
HGNC:48327	Approved	POTEB2	POTE ankyrin domain family member B2
HGNC:51240	Approved	POTEB3	POTE ankyrin domain family member B3
HGNC:33894	Approved	POTEC	POTE ankyrin domain family member C
HGNC:23822	Approved	POTED	POTE ankyrin domain family member D
HGNC:33895	Approved	POTEE	POTE ankyrin domain family member E
HGNC:33905	Approved	POTEF	POTE ankyrin domain family member F
HGNC:33896	Approved	POTEG	POTE ankyrin domain family member G
HGNC:133	Approved	POTEH	POTE ankyrin domain family member H
HGNC:40058	Approved	POTEH-AS1	POTEH antisense RNA 1
HGNC:37093	Approved	POTEI	POTE ankyrin domain family member I
HGNC:37094	Approved	POTEJ	POTE ankyrin domain family member J
HGNC:30182	Approved	POTEKP	POTE ankyrin domain family member K, pseudogene
HGNC:37096	Approved	POTEM	POTE ankyrin domain family member M
HGNC:9210	Approved	POU1F1	POU class 1 homeobox 1
HGNC:9211	Approved	POU2AF1	POU class 2 associating factor 1
HGNC:9212	Approved	POU2F1	POU class 2 homeobox 1
HGNC:9213	Approved	POU2F2	POU class 2 homeobox 2
HGNC:19864	Approved	POU2F3	POU class 2 homeobox 3
HGNC:9214	Approved	POU3F1	POU class 3 homeobox 1
HGNC:9215	Approved	POU3F2	POU class 3 homeobox 2
HGNC:9216	Approved	POU3F3	POU class 3 homeobox 3
HGNC:9217	Approved	POU3F4	POU class 3 homeobox 4
HGNC:9218	Approved	POU4F1	POU class 4 homeobox 1
HGNC:9219	Approved	POU4F2	POU class 4 homeobox 2
HGNC:9220	Approved	POU4F3	POU class 4 homeobox 3
HGNC:9221	Approved	POU5F1	POU class 5 homeobox 1
HGNC:9223	Approved	POU5F1B	POU class 5 homeobox 1B
HGNC:33309	Approved	POU5F1P2	POU class 5 homeobox 1 pseudogene 2
HGNC:9222	Approved	POU5F1P3	POU class 5 homeobox 1 pseudogene 3
HGNC:33310	Approved	POU5F1P4	POU class 5 homeobox 1 pseudogene 4
HGNC:33311	Approved	POU5F1P5	POU class 5 homeobox 1 pseudogene 5
HGNC:33312	Approved	POU5F1P6	POU class 5 homeobox 1 pseudogene 6
HGNC:33313	Approved	POU5F1P7	POU class 5 homeobox 1 pseudogene 7
HGNC:33314	Entry Withdrawn	POU5F1P8	entry withdrawn
HGNC:26367	Approved	POU5F2	POU domain class 5, transcription factor 2
HGNC:9224	Approved	POU6F1	POU class 6 homeobox 1
HGNC:21694	Approved	POU6F2	POU class 6 homeobox 2
HGNC:40979	Approved	POU6F2-AS1	POU6F2 antisense RNA 1
HGNC:21887	Approved	POU6F2-AS2	POU6F2 antisense RNA 2
HGNC:28884	Approved	PP1P	pyrophosphatase (inorganic) 1 pseudogene
HGNC:28406	Approved	PP2D1	protein phosphatase 2C like domain containing 1
